player_name,player_id,s,club,club_id,match_id,Attacking_corners_headed,Attacking_corners_headed_and_scored,Defending_corners_defended,Defending_corners_errors,Defending_corners_fatal_errors,Attacking_corners_on_pitch,Defending_corners_on_pitch,source_position_file,source_event_file
,2078,17,HOME,HOME,6895de25d30fbce99abbae3a,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsPositions - 2561135.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsEvents - 2561135.json
,1725,18,AWAY,AWAY,6895de25d30fbce99abbae3a,0,0,0,1,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsPositions - 2561135.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsEvents - 2561135.json
,1933,15,AWAY,AWAY,6895de25d30fbce99abbae3a,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsPositions - 2561135.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsEvents - 2561135.json
Damián van der Vaart,2088,17,AWAY,AWAY,6895de25d30fbce99abbae3a,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsPositions - 2561135.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsEvents - 2561135.json
Lasse Abildgaard,2093,21,AWAY,AWAY,6895de25d30fbce99abbae3a,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsPositions - 2561135.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsEvents - 2561135.json
,2094,20,AWAY,AWAY,6895de25d30fbce99abbae3a,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsPositions - 2561135.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Den Bosch vs Jong Ajax SciSportsEvents - 2561135.json
,158,7,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,5,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Joep van der Sluijs,183,10,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,5,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,1080,2,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,1727,63,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Sem Valk,1799,3,HOME,HOME,6895de25d30fbce99abbae3b,1,0,1,1,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,1953,4,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Marouane Afaker,1966,11,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,5,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2049,23,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Martin Vetkal,2050,21,HOME,HOME,6895de25d30fbce99abbae3b,0,0,1,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2051,18,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,5,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2052,46,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,264,8,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Thijs Jansen,394,1,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,1250,3,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,6,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Mark Diemers,1279,10,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,1339,7,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2019,20,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,3,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2059,6,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,1,0,7,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2060,16,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,7,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Tomas Galvez,2061,22,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,6,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Nicolas Binder,2062,13,AWAY,AWAY,6895de25d30fbce99abbae3b,1,0,1,0,0,7,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2063,11,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,6,5,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2070,30,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,4,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,1719,25,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Kian Visser,2068,9,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,1,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2053,16,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Joshua Pynadath,436,14,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,2,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2005,77,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,2,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2055,15,HOME,HOME,6895de25d30fbce99abbae3b,0,0,0,0,0,2,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
Tony Rölke,1855,18,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,1,0,0,0,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,2066,2,AWAY,AWAY,6895de25d30fbce99abbae3b,0,0,0,0,0,0,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsPositions - 2561136.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 FC Dordrecht vs SC Cambuur SciSportsEvents - 2561136.json
,59,4,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,0,0,5,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
,137,1,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,0,0,5,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
Tijmen Wildeboer,173,9,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,0,0,4,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
,178,8,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,2,0,5,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
Mart Remans,266,11,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,1,0,4,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
,1273,27,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,0,0,5,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
,1305,21,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,0,0,5,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
Mauresmo Hinoke,1800,17,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,0,0,2,7,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
Delano Vianello,1983,23,HOME,HOME,6895de24d30fbce99abbae2c,0,0,0,0,0,5,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsPositions - 2561138.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20250808 TOP Oss vs MVV Maastricht SciSportsEvents - 2561138.json
